product.id;product.external_id;product.tiny_name;product.base_id;klass.name;klass.name_ru;klass.name_en;klass.name_es;klass.name_tr;product.size_name;package_type.code;klass.is_other;product.is_active;brand_owner.name;product_category.name;brand.name;subbrand.name;subbrand.name_ru;subbrand.name_en;subbrand.name_es;subbrand.name_tr;product.width;product.height;product.barcode;product.miniature_product;product.packing_size;product.external_base_id;product.name_client;klass.miniature;legacy.confirmedBoxes;legacy.unConfirmedBoxes;dset.confirmedBoxes;dset.unConfirmedBoxes;product.is_used_in_price_algorithm;product.created_at;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628f6dd05a1cb-6827;;RкggB0.5;;Gurman 40%;"Водка ""Gurman"" 40%";"Водка ""Gurman"" 40%";;;0.5;gb;1;0;АСГ;Водка_bel;Gurman;The Art of Drinking;The Art of Drinking;;;;июл.20;30.80;4,60173E+12;9f8563bfea765dfd0f32029138f42862.jpg;1;;;27449c2bd1d5bc72ca2e0de6dc958425.jpg;238;2;238;12;1;26.05.2022 12:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628f7758eb8a6-7777;;SibSbB0.5;;Сиббиттер Дикая кола 35%;"Настойка ""Сиббиттер Дикая кола"" 35%";"Настойка ""Сиббиттер Дикая кола"" 35%";;;0.5;gb;1;0;АСГ;Настойки_bel;Сиббиттер;Дикая кола 35%;Дикая кола 35%;Дикая кола 35%;;;июн.50;26.50;4,60173E+12;;1;;;c527b957616f441e7d151a1641a74131.png;186;4;186;5;1;26.05.2022 12:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629af161c6a35-5751;;Mb_GrB0.7;;Mont Blanc Grapefruit Rose;Mont Blanc Grapefruit Rose;;;;0.7;gb;1;0;Alvisa Alcohol Group;Водка_bel;Mont Blanc;Grapefruit Rose;Grapefruit Rose;;;;июл.70;34.00;;;1;;;00f8ec220935cd61dcd62c5021de6636.png;210;3;210;3;1;04.06.2022 5:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629af21d717e9-5268;;Mb_CMB0.7;;Mont Blanc Cucumber Mint;Mont Blanc Cucumber Mint;;;;0.7;gb;1;0;Alvisa Alcohol Group;Водка_bel;Mont Blanc;Cucumber Mint;Cucumber Mint;;;;июл.70;34.00;;;1;;;98f8a1db45d78eb4b75bc46e8f27b819.png;193;3;193;3;1;04.06.2022 5:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629b0fa6980fd-3507;;re_RmB0.5;;Remeslo Fermera. На травах 40%;"Водка ""Remeslo Fermera. На травах"" 40%";"Водка ""Remeslo Fermera. На травах"" 40%";;;0.5;gb;1;0;АСГ;Водка_bel;Ремесло;На травах 40%;На травах 40%;;;;8.00;21.60;4,60173E+12;67826e5b1307510d9b0d14b7cef4cc02.jpg;1;;;0736820fa3a8b79920bbc5229cb04f5c.png;241;60;236;60;1;04.06.2022 7:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62a26c0e832f9-2704;;BleSpB1.0;;Bell`s Spiced;;;;;1.0;gb;1;0;Mey & Diageo;Виски_bel;Bell`s;Spiced;;;;;авг.61;31.68;;;1;;;Bell's Spiced 0.7L.jpg;20;3;20;3;1;09.06.2022 21:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62a3ae928c240-9807;;KedKeF0.1;;КЕДРОВИЦА Кедровая мягкая 38%;"Водка ""Кедровица Кедровая мягкая"" 38% (фляга)";"Водка ""Кедровица Кедровая мягкая"" 38% (фляга)";;;0.1;fl;1;0;АСГ;Водка_bel;Кедровица;кедровая мягкая;кедровая мягкая;;;;06.окт;13.00;4,60173E+12;;1;;;ec0f015565e36421c2516bfcd25a954d.png;124;10;124;12;1;10.06.2022 20:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62a3b130c5a30-6660;;VDiVbF0.25;;Великая Династия Выбор Экспертов Армения 0,25;"Коньяк ""Династия. Выбор экспертов Армения"" 40%";"Коньяк ""Династия. Выбор экспертов Армения"" 40%";;;0.25;fl;1;0;АСГ;Коньяк_bel;Великая Династия;Выбор Экспертов 0.25;Выбор Экспертов 0.25;;;;окт.90;15.80;4,60173E+12;;1;;;61ddf8cb57f11662f0d17b6d1b361235.png;70;1;70;0;1;10.06.2022 21:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62b75d41-b7ed-4e54-8331-d86247e6e6d7;;GnnGAp1PC;;ДМП_Брендированное ДМП 1/4_Gastronom;;;;;1PC;posm;1;0;АСГ;;Gastronom;ДМП_Брендированное ДМП 1/4_Gastronom;;;;;5.00;10.00;;;1;;;;0;0;0;0;1;06.05.2026 9:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62ba804b-3a8c-4f0d-b427-418be00aab04;;BooBRp1PC;;ДМП_Брендированная стойка_Broom;;;;;1PC;posm;1;0;АСГ;;BROOM;ДМП_Брендированная стойка_Broom;;;;;5.00;10.00;;;1;;;;0;0;0;0;1;06.05.2026 9:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf4def311f0-8390;;MraFoB1.5;;Martini Fiero;;;;;01.май;gb;1;0;Bacardi RUS;Джины и др._bel;Martini;Fiero;;;;;10.00;35.20;8,00057E+12;;1;;;3ad2b80822cd05209d40a2b5f7ee6890.png;117;15;117;0;1;01.07.2022 19:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf4ffa605b9-8696;;KedKdB0.25;;Кедровица кедровая мягкая 0,25;"Водка ""Кедровица Кедровая мягкая"" 38%";"Водка ""Кедровица Кедровая мягкая"" 38%";;;0.25;gb;1;0;АСГ;Водка_bel;Кедровица;мягкая 0,25;мягкая 0,25;;;;авг.40;17.30;4,60173E+12;;1;;;e079420ba6a10e40546aa2b6c79dbb8f.png;73;3;70;2;1;01.07.2022 19:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf55788e125-5200;;Wn_RrB0.7;;Whitley Neill Raspberry;Whitley Neill Raspberry 0.7;;;;0.7;gb;1;0;Halewood;Джины и др._bel;Whitley Neill;Raspberry 0.7;Raspberry 0.7;;;;авг.20;23.50;;;1;;;4591ef2fc5b1dbe6d8a4e4e7adb813bc.png;83;2;81;2;1;01.07.2022 20:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf57fbb7776-7615;;BeepiB0.5;;BEEFEATER PINK GIN 70 CL;BEEFEATER PINK GIN 70 CL;BEEFEATER PINK GIN 70 CL;BEEFEATER PINK GIN 70 CL;BEEFEATER PINK GIN 70 CL;0.5;gb;1;0;Pernod Ricard;Джины и др._bel;Beefeater gin;PINK;PINK;PINK;PINK;PINK;6.00;15.50;;;1;;;a1f5ac47e36aa38673004b29a746ba8a.jpg;5;0;5;0;1;01.07.2022 20:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf59e76858d-2778;2,32225E+14;Bar__B0.7;;Barrister Dry gin;;Джин Барристер;;;0.7;gb;1;1;Ладога;Джины и др._bel;Barrister;Dry gin;;;;;авг.50;23.50;4,60351E+12;db4c8f81f142c4dcc955e918000d1887.jpg;1;;;4603514012505.jpg;91;189;91;188;1;01.07.2022 20:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf5b665fe1a-4014;;BoobbB0.5;;BROOM PINK 37,5%;"Джин ""Broom pink"" 37,5%";"Джин ""Broom pink"" 37,5%";;;0.5;gb;1;0;АСГ;Джины и др._bel;BROOM;PINK;PINK;;;;авг.70;20.70;4,60173E+12;4e463a4c081edcc3809ca5744234f063.jpg;1;;;747e4f91980ff75b7e06d5b98ebae22c.jpg;206;4;206;4;1;01.07.2022 20:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf68f2a4ad9-1006;;Jj_PnB0.5;;J.J. Whitley Pink;J.J. Whitley Pink Gin 0.5;;;;0.5;gb;1;0;Halewood;Джины и др._bel;J.J. Whitley;Pink;Pink;;;;июн.20;28.20;;;1;;;c22070d753184bdc97e350fee14fc266.png;109;2;109;2;1;01.07.2022 21:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf6991926a5-9515;;Jj_LdB0.5;;J.J. Whitley London Dry;J.J. Whitley London Dry Gin;;;;0.5;gb;1;0;Halewood;Джины и др._bel;J.J. Whitley;London Dry;London Dry;;;;июн.20;28.20;;;1;;;e36e35e5b97dbe59c1f5f94b2c3fdfc4.png;187;12;187;12;1;01.07.2022 21:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf6bb31f830-5906;2,32225E+14;Bar__B0.5;;Barrister Pink;Barrister Pink Gin;Джин Барристер Пинк;;;0.5;gb;1;1;Ладога;Джины и др._bel;Barrister;Pink;;;;;июл.50;21.00;4,60351E+12;fdd20cabdb9f482255c34bb77823ed0e.jpg;1;;;4603514012581.jpg;126;142;124;138;1;01.07.2022 21:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf6c09bb209-5194;2,32225E+14;Bar__B0.7;;Barrister Pink;Barrister Pink Gin;Джин Барристер Пинк;;;0.7;gb;1;1;Ладога;Джины и др._bel;Barrister;Pink;;;;;авг.50;23.50;4,60351E+12;ed981083739d8da48f5b1648fa9d4b96.jpg;1;;;4603514012581.jpg;150;188;150;184;1;01.07.2022 21:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf85235fbf3-4493;;Nt_NtB0.7;;Nucky Thompson Botanica Spice;;Nucky Thompson Botanica Spice;;;0.7;gb;1;0;Alvisa Alcohol Group;Виски_bel;Nucky Thompson;Botanica Spice;;Botanica Spice;;;11.00;25.50;;;1;;;1632360002cc45cc8063e788b44b9a06.png;256;2;256;2;1;01.07.2022 23:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf86ce8eb11-5290;;Nt_ApB0.5;;Nucky Thompson Apple pie;Nucky Thompson Эппл Пай;Nucky Thompson Эппл Пай;;;0.5;gb;1;0;Alvisa Alcohol Group;Настойки_bel;Nucky Thompson;Apple pie;Apple pie;;;;сен.80;23.00;;;1;;;fd774a97362e59a03a818d8fcaeac500.png;226;3;226;3;1;01.07.2022 23:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62bf8710e6bb3-5570;;Nt_ApB0.7;;Nucky Thompson Apple pie;Nucky Thompson Эппл Пай;Nucky Thompson Эппл Пай;;;0.7;gb;1;0;Alvisa Alcohol Group;Настойки_bel;Nucky Thompson;Apple pie;Apple pie;;;;11.00;25.50;;;1;;;fd774a97362e59a03a818d8fcaeac500.png;394;8;3948;1;01.07.2022 23:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4a8f296-3065;;ist__B0.75;;Исток белое полусладкое;;;;;0.75;gb;1;0;АСГ;Вино игристое_bel;Исток;белое полусладкое;;;;;9.00;29.50;4,68002E+12;;1;;;03f2b83ee5d8c05c5efa97828d17374f.jpg;73;1;73;0;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4abb324-6142;;istBBB0.75;;Исток белое брют;;;;;0.75;gb;1;0;АСГ;Вино игристое_bel;Исток;белое брют;;;;;9.00;29.50;4,68002E+12;;1;;;d5797f02308b2a4f5e727a5e27123830.jpg;73;1;73;1;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4ae8087-3876;;ist__B0.75;;Исток белое полусухое;;;;;0.75;gb;1;0;АСГ;Вино игристое_bel;Исток;белое полусухое;;;;;9.00;29.50;4,68002E+12;;1;;;6b6f766c91505f690246f3f27322ecc1.jpg;72;2;72;0;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4b2046f-9713;;istRPB0.75;;Исток розовое полусухое;;;;;0.75;gb;1;0;АСГ;Вино игристое_bel;Исток;розовое полусухое;;;;;9.00;29.50;4,68002E+12;;1;;;0f61ee3fba98313b223fb47b7aa1c3a5.jpg;65;0;65;0;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4b55acd-9808;;SOV__B0.75;;Советское белое полусладкое;;;;;0.75;gb;1;0;BACCHUS;Вино игристое_bel;Советское;белое полусладкое;;;;;9.00;31.00;4,65006E+12;;1;;;c51fa46a0ce4aaee8f62c53807946ac3.jpg;143;10;118;7;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4b84ee8-9727;;dbt__B0.75;;Дербентское белое полусладкое;;;;;0.75;gb;1;0;Дербентский завод игристых вин;Вино игристое_bel;Дербентское;белое полусладкое;;;;;авг.50;32.00;4,60092E+12;222c0073ec63f2fa34b1bef9d9a1fb54.jpg;1;;;589c11a0fff9f2fe425ae0d56ad4d473.jpg;95;59;80;49;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c58e4bb291b-4957;;bsk__B0.75;;Bosca Anna Federica белое полусладкое;;;;;0.75;gb;1;0;Боско;Вино игристое_bel;Bosca Anna Federica;белое полусладкое;;;;;9.00;33.00;4,77068E+12;f372407c817541a7299057270ca7d67b.jpg;1;;;6a5614b46db307ec43d45a640715e5f0.jpg;125;33;71;30;1;06.07.2022 13:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62c6d42f2f5d1-9957;;Sr_AAB0.5;;Sorbet Aperitivo Amaretto;"Ликер ""Sorbet Аперитиво Амаретто"" 20%";"Ликер ""Sorbet Аперитиво Амаретто"" 20%";;;0.5;gb;1;0;АСГ;Джины и др._bel;Sorbet;Aperitivo Amaretto;;;;;07.окт;26.70;4,60173E+12;a5a850f22edd9a6f06fb5bf858db9960.jpg;1;;;c7d30e73d4fbfbe9f41f0d6b84e0bd1d.jpg;67;2;67;2;1;07.07.2022 12:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62d9b8d68f210-3778;;OthSlB0.75;;Other Saint-Louis;Other Saint-Louis;;;;0.75;gb;1;0;Other alcoholic drinks;Вино игристое_bel;Other alcoholic drink;SL;SL;;;;8.00;30.00;;;1;;;;30;1;30;1;1;21.07.2022 20:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62da926f3438e-3263;;SibMtB0.5;;(ФЕЙСЫ НЕ ДОБАВЛЯТЬ) Сиббиттер Мед и Табаско;"Настойка ""Сиббиттер Мед и табаско"" 35%";"Настойка ""Сиббиттер Мед и табаско"" 35%";;;0.5;gb;1;0;АСГ;Настойки_bel;Сиббиттер;Мед и Табаско 35%;;;;;июн.50;26.50;4,60173E+12;;1;;;4c19274a9ae24a38ed676fca4dbff7a8.jpg;0;8;0;8;1;22.07.2022 12:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62da9dd6c2f86-2200;;Jj_LdF0.2;;J.J. Whitley London Dry;J.J. Whitley London Dry;J.J. Whitley London Dry;;;0.2;fl;1;0;Halewood;Джины и др._bel;J.J. Whitley;London Dry;London Dry;;;;10.00;15.00;;;1;;;27132d6502de1cecc97693419cad4e70.png;77;0;77;0;1;22.07.2022 12:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62daa07db4dac-5766;;Jj_OgB0.5;;J.J. Whitley Other gin;J.J. Whitley Other gin;J.J. Whitley Other gin;J.J. Whitley Other gin;;0.5;gb;1;0;Halewood;Джины и др._bel;J.J. Whitley;Other gin;Other gin;Other gin;;;июн.20;28.20;;;1;;;;321;24;321;24;1;22.07.2022 13:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62e0d547-96d5-458a-9d39-262bddae8969;;HasHAp1PC;;ДМП_Сетки (оборудование сети)_Хаски;;;;;1PC;posm;1;0;АСГ;;Хаски;ДМП_Сетки (оборудование сети)_Хаски;;;;;5.00;10.00;;;1;;;;0;0;0;0;1;06.05.2026 9:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62e2801a0bd42-7977;;Ln_3lB0.5;;Lucky Nucky 3лет 0.5;Виски Lucky Nucky 3лет 0,5л;;;;0.5;gb;1;0;Alvisa Alcohol Group;Виски_bel;Lucky Nucky;3лет;;;;;авг.90;25.00;;;1;;;d7c6250368660eb273d0b673c0514c63.png;308;4;308;4;1;28.07.2022 12:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62eba40f32783-8372;;POzmbB0.1;5d1de0b6db249-9544;Пять Озер 40% (мал бут)_new;;;;;0.1;gb;1;0;АСГ;Водка_bel;Пять Озер;40% (мал бут)_new;;;;;июн.50;13.окт;4,60173E+12;;1;;;17479a41610b730aa9cebd482ec170bf.png;143;6;142;10;1;04.08.2022 10:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62ebe66973907-8935;;HasccB0.5;;Хаски Северная Смородина_new;"Водка ""Хаски Северная Смородина"" 38%";"Водка ""Хаски Северная Смородина"" 38%";;;0.5;gb;1;0;АСГ;Водка_bel;Хаски;Северная Смородина_new;;;;;июн.30;29.50;4,60173E+12;3edbde45213bf085eb234453286b8b16.jpeg;1;;;bc73efdf0bea10a2ec8ebe9b2145a9b8.png;99;0;209;0;1;04.08.2022 15:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62f2456b6ca36-6782;;D8_GwB0.2;;Grants triple wood 0.2;Grants triple wood 0.2;;;;0.2;gb;0;0;Beluga;Виски_bel;Grants;triple wood 0.2;;;;;май.50;15.70;;;1;;;0dca5c49846b49e60168538233e1221b.png;13;0;13;0;1;09.08.2022 11:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62f4b80cf3e31-3443;;POzСБB0.5;;Пять озер Сибирский бальзам;"Бальзам ""Пять Озер Сибирский"" 35%";"Бальзам ""Пять Озер Сибирский"" 35%";;;0.5;gb;1;0;АСГ;Джины и др._bel;Пять Озер;Сибирский бальзам;;;;;8.00;21.60;4,60173E+12;33d58ed56dfc4629204e1d8f767ea906.jpg;1;;;80f51c608ad4b4b89ba4795a736bc327.jpg;130;40;129;40;1;11.08.2022 8:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62fdd7365ca71-6248;;BRGВСB0.5;;Bargest 40% виски;"Виски ""Bargest""  40%";"Виски ""Bargest""  40%";;;0.5;gb;1;0;АСГ;Виски_bel;Bargest;40% виски;;;;;июн.90;26.30;4,60173E+12;;1;;;b3d2679dae3b755306fe93b3e780c728.png;98;73;98;0;1;18.08.2022 6:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6303c7621a974-4668;;GLeLtB0.25;;ГРАФ ЛЕДОФФ Водка ЛАЙТ 0.25;;;;;0.25;gb;1;0;Татспиртпром ГК;Водка_bel;Graf Ledoff;ЛАЙТ 0.25;;;;;авг.50;12.00;;1e18f4cefd5cbbd21814b1f8fae65831.jpg;1;;;87c4bc23b93bda4c21d49ed0554b5b2e.jpg;232;0;160;0;1;22.08.2022 18:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63074bb4efbe4-6703;;MdeKnB0.25;92D9D70A-A16E-4635-BA6F-D7D8C7710AD7;Medoff Классик_new;;;;;0.25;gb;1;0;АСГ;Водка_bel;Medoff;Классик_new;;;;;апр.50;20.окт;;;1;;;b789cf6c67cb3f463fbac35f2f8d1f7b.png;62;150;62;150;1;25.08.2022 10:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63074c0b77813-9345;;MdeKnB0.7;;Medoff Классик_new;;;;;0.7;gb;1;0;АСГ;Водка_bel;Medoff;Классик_new;;;;;июл.20;29.50;;;1;;;b789cf6c67cb3f463fbac35f2f8d1f7b.png;61;148;61;148;1;25.08.2022 10:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63074dae61bbc-7139;;MdeKnB0.35;;Medoff Классик_new;;;;;0.35;gb;1;0;АСГ;Водка_bel;Medoff;Классик_new;;;;;июл.20;24.80;;;1;;;b789cf6c67cb3f463fbac35f2f8d1f7b.png;64;151;64;151;1;25.08.2022 10:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63074e88dc372-3507;;MdeKnB1.0;;Medoff Классик_new;;;;;1.0;gb;1;0;АСГ;Водка_bel;Medoff;Классик_new;;;;;май.90;32.36;;;1;;;b789cf6c67cb3f463fbac35f2f8d1f7b.png;61;148;61;148;1;25.08.2022 10:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630752edd7358-3310;;MdeLuB0.35;;Medoff Люкс_new;;;;;0.35;gb;1;0;АСГ;Водка_bel;Medoff;Люкс_new;;;;;июл.20;24.80;;;1;;;e522aa18461a6e9a3b5780f2e35dad49.png;92;150;92;150;1;25.08.2022 10:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63076cc0d3f1d-7674;;dbtДрB0.75;;Дербентское Другое;;;;;0.75;gb;1;0;Дербентский завод игристых вин;Вино игристое_bel;Дербентское;Другое;;;;;авг.50;32.00;;;1;;;;164;11;88;11;1;25.08.2022 12:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630c777c6ca89-9100;2,32225E+14;RlembB0.25;;Русский лед (мал. бут);Русский лед (мал. бут);Водка Русский Лед;;;0.25;gb;0;1;Beluga;Водка_bel;Русский лед;мал. бут.;мал. бут.;;;;8.00;18.50;4,60249E+12;6d465100ff0c265c3d499f0a29352a66.jpg;1;;;f6dead36cff1fab9ab6d3635406b5053.jpg;19;0;19;0;1;29.08.2022 8:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630dc43a61e77-6582;;Bar__B1.0;;Barrister Dry gin;;Джин Барристер;;;1.0;gb;1;0;Ладога;Джины и др._bel;Barrister;Dry gin;;;;;окт.50;21.80;4,60351E+12;059b6cf020d440c01e404c182651924d.jpg;1;;;4603514012505.jpg;105;192;105;192;1;30.08.2022 8:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630dc7b675d46-9099;;BarDGB0.35;;Barrister Dry gin;;Джин Барристер;;;0.35;gb;1;0;Ладога;Джины и др._bel;Barrister;Dry gin;;;;;июн.50;20.50;;;1;;;4603514012505.jpg;1;156;1;156;1;30.08.2022 8:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630dc7dcd18b7-3180;;Bar__B0.25;;Barrister Dry gin;;Джин Барристер;;;0.25;gb;1;0;Ладога;Джины и др._bel;Barrister;Dry gin;;;;;6.00;20.00;4,60351E+12;90af6e65a4ac416263e8974bab3ccc95.jpg;1;;;4603514012505.jpg;64;201;63;200;1;30.08.2022 8:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630df9df28f24-2982;;tsssiB0.25;;Царская Silver (мал. бут);Царская Silver (мал. бут);;;;0.25;gb;1;0;Ладога;Водка_bel;Царская;silver;silver;;;;май.60;18.50;4,60351E+12;6fc7c2440585b389cbe0524d141fc623.jpg;1;;;702e6fc567e21e4643076697eb1853c0.jpg;96;3;91;4;1;30.08.2022 11:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f64f414269-7762;;POzmbB0.25;5d5b1200d0f71-1206;Пять Озер 40% (мал бут)_new;;;;;0.25;gb;1;0;АСГ;Водка_bel;Пять Озер;40% (мал бут)_new;;;;;авг.30;17.30;4,60173E+12;;1;;;17479a41610b730aa9cebd482ec170bf.png;459;98;459;106;1;31.08.2022 13:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f6645b6cd3-4601;2,13106E+14;POz40B0.5;;Пять Озер 40%_new;"Водка ""Пять Озер"" 40%";"Водка ""Пять Озер"" 40%";;;0.5;gb;1;1;АСГ;Водка_bel;Пять Озер;40%_new;;;;;май.50;30.окт;4,60173E+12;dbf4d182ab35059b00002f34744ad990.jpg;1;;;d2cf9ddd30ca66b306046ebf161ec5dc.jpg;604;193;592;226;1;31.08.2022 13:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f670f765d3-2630;;POzofB0.5;5eea2ea131b41-6566;Пять Озер Organic Filtered_new;;;;;0.5;gb;1;0;АСГ;Водка_bel;Пять Озер;Organic Filtered_new;;;;;июн.35;30.окт;4,60173E+12;;1;;;ae9ef28eb2f2f90e882d02850a5d05ec.jpeg;77;4;77;0;1;31.08.2022 13:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f67adf0c83-6459;;POzseB0.5;5eea2ea160048-5649;Пять озер Selection_new;;;;;0.5;gb;1;0;АСГ;Водка_bel;Пять Озер;Selection_new;;;;;июн.35;30.окт;4,60173E+12;;1;;;6596d0638b901d857c13415b5546faed.jpeg;67;1;67;5;1;31.08.2022 13:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f688834fa7-3852;;POzosB0.5;5b08113c996df-5543;Пять озер Особая 40%_new;;;;;0.5;gb;1;0;АСГ;Водка_bel;Пять Озер;Особая_new;;;;;июн.35;30.окт;4,60173E+12;ef1dd7ee5550fb5111f080d72d4aa3e8.jpg;1;;;1d44193d68b1f5ec6a24cda3753dd4f7.jpg;193;7;190;14;1;31.08.2022 13:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f6ac194575-9213;2,32225E+14;POzprB0.5;5b08113c06bd0-5323;Пять озер Премиум 40%_new;;Водка Пять Озер Премиум;;;0.5;gb;1;1;АСГ;Водка_bel;Пять Озер;Премиум_new;;;;;июн.35;30.окт;4,60173E+12;;1;;;f48e58a4040f63d42c7d8fdf48abe87d.jpeg;209;4;203;30;1;31.08.2022 14:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630f6b605e140-4394;;POzstB0.5;60a4ac5b9665e-5146;Пять озер Студеная_new;;;;;0.5;gb;1;0;АСГ;Водка_bel;Пять Озер;Студеная_new;;;;;июн.35;30.окт;4,60173E+12;;1;;;dee2e20371e3fec32bc473d437598c4e.jpeg;240;6;236;26;1;31.08.2022 14:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63109ba4572c7-4285;;HasleB0.5;5b08113cbccdd-8926;Хаски Limited edition 2022 0.5;;;;;0.5;gb;1;0;АСГ;Водка_bel;Хаски;Limited edition 0.5 2022;Limited edition 0.5 2022;;;;июн.32;29.50;;;1;;;4cbcb36503660a6cb6547a184ccb1688.jpg;294;1;282;0;1;01.09.2022 11:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6310b1218a3e8-7094;;POz40B0.375;;Пять Озер 40%_new;"Водка ""Пять Озер"" 40%";"Водка ""Пять Озер"" 40%";;;0.375;gb;1;0;АСГ;Водка_bel;Пять Озер;40%_new;;;;;5.00;27.90;4,60173E+12;b31f203edffa15f9a9c3427c28fbb629.png;1;;;d2cf9ddd30ca66b306046ebf161ec5dc.jpg;609;15;604;28;1;01.09.2022 13:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632c59ddcbe4d-1980;;POzСБB0.25;;Пять Озер Сибирский бальзам 0,25;"Бальзам ""Пять Озер Сибирский"" 35% (мал бут)";"Бальзам ""Пять Озер Сибирский"" 35% (мал бут)";;;0.25;gb;1;0;АСГ;Джины и др._bel;Пять Озер;Сибирский бальзам 0,25;;;;;авг.40;17.30;4,60173E+12;092d4f94bafaef8c7f0c616377754c60.jpg;1;;;713b65df006ce0a05a38ff86c6c776b6.png;68;1;68;0;1;22.09.2022 12:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6352452071467-4385;;StaImB0.7;;Старейшина 12* Imperial ;;;;;0.7;gb;1;0;Alvisa Alcohol Group;Коньяк_bel;Старейшина;12* Imperial ;;;;;17.20;24.50;;;1;;;3ce27a90c8fdf116f4d7bd789333159c.png;87;1;87;1;1;21.10.2022 7:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
