Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;url;sku;name;description;price;scraped_at;section
182866;Aisle;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html;313890656-800-2;KNIT SWEATER WITH BUTTONS;Basic sweater with round neck and long sleeves. Side button details at shoulders.;39.9;24.02.2024;WOMAN
187930;End-cap;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html;324149982-982-2;OVERSIZED BOMBER JACKET;Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.;89.9;25.02.2024;MAN
124088;End-cap;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html;320531693-707-2;EMBROIDERED PATCH JACKET;Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.;79.9;25.02.2024;MAN
190238;Front of Store;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/acid-wash-denim-jacket-p06688401.html;328279967-409-3;ACID WASH DENIM JACKET;Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.;89.9;25.02.2024;MAN
151925;End-cap;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/vintage-effect-leather-bomber-jacket-p02521300.html;320774184-800-97;VINTAGE EFFECT LEATHER BOMBER JACKET;;299.0;25.02.2024;MAN
163234;Front of Store;No;Clothing;No;3;Zara;https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html;322972491-800-2;TEXTURED DENIM JACKET LIMITED EDITION;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.;89.9;25.02.2024;MAN
135610;Aisle;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/wool-blend-jacket-p09621448.html;321501682-800-2;WOOL BLEND JACKET;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;25.02.2024;MAN
117065;Aisle;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html;328616906-712-2;COTTON - LINEN BLEND JACKET;Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.;109.0;25.02.2024;MAN
149315;End-cap;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html;311292541-802-2;FLEECE BOMBER JACKET;Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;25.02.2024;MAN
152563;Front of Store;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html;313890686-731-2;CASHMERE BLEND KNIT SWEATER;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;169.0;25.02.2024;WOMAN
115153;Aisle;No;Clothing;No;5;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;313890650-712-2;ALPACA BLEND OPEN KNIT SWEATER;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;25.02.2024;WOMAN
125938;Aisle;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;25.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;25.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;25.02.2024;WOMAN
149510;Aisle;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/zippered-jacket-p04087418.html;319205114-807-2;ZIPPERED JACKET;Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.;59.9;26.02.2024;MAN
137990;Aisle;No;Clothing;No;1;Zara;https://www.zara.com/us/en/cotton-jacket-p00706301.html;276213846-500-2;COTTON JACKET;Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.;29.99;26.02.2024;MAN
154016;End-cap;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html;328244979-064-48;WOOL BLEND TEXTURED JACKET;Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.;189.0;26.02.2024;MAN
117751;Aisle;No;Clothing;No;2;Zara;https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html;323050745-798-97;CONTRAST JACQUARD JACKET;Full cut jacket with lapel collar and long sleeves. Front button closure.;89.9;26.02.2024;MAN
182362;Front of Store;No;Clothing;No;6;Zara;https://www.zara.com/us/en/cropped-overshirt-p04432403.html;319166635-401-2;CROPPED OVERSHIRT;Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.;69.9;26.02.2024;MAN
117725;Aisle;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html;311297489-800-2;CONTRASTING PATCHES HOODED JACKET;Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;109.0;26.02.2024;MAN
145289;End-cap;No;Clothing;No;1;Zara;https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html;311292073-709-2;UTILITY POCKET JACKET;Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.;109.0;26.02.2024;MAN
182779;End-cap;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;26.02.2024;WOMAN
155674;Front of Store;No;Clothing;No;5;Zara;https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;26.02.2024;WOMAN
182866;Aisle;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html;313890656-800-2;KNIT SWEATER WITH BUTTONS;Basic sweater with round neck and long sleeves. Side button details at shoulders.;39.9;26.02.2024;WOMAN
173576;End-cap;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/-p04310461.html;336378923-700-2;;;129.0;27.02.2024;MAN
175059;Aisle;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html;311292572-401-2;LIGHTWEIGHT BOMBER JACKET;Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.;49.9;27.02.2024;MAN
199368;Front of Store;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/wool-blend-jacket-p05854654.html;336821611-706-2;WOOL BLEND JACKET;Lapel collar jacket with long sleeves with buttoned cuffs. Chest patch pockets and welt pockets at hip. Front button closure.;139.0;27.02.2024;MAN
162883;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/technical-padded-jacket-p06518501.html;311307584-518-2;TECHNICAL PADDED JACKET;Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;139.0;27.02.2024;MAN
135490;Front of Store;No;Clothing;No;3;Zara;https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html;321151893-609-2;MIXED COLLAR WAXED JACKET;Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.;139.0;27.02.2024;MAN
125408;End-cap;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html;311297509-800-2;CONTRASTING PATCHES BOMBER JACKET;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.;89.9;27.02.2024;MAN
134763;Front of Store;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html;315947178-800-2;PADDED BOMBER JACKET;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;89.9;27.02.2024;MAN
143231;Aisle;No;Clothing;No;2;Zara;https://www.zara.com/us/en/technical-padded-jacket-p03833311.html;311297745-800-2;TECHNICAL PADDED JACKET;Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.;89.9;27.02.2024;MAN
125409;End-cap;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html;330290360-427-3;POCKET DENIM JACKET;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;89.9;27.02.2024;MAN
183074;Aisle;No;Clothing;No;4;Zara;https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html;320449897-427-2;BOXY FIT DENIM JACKET;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;89.9;27.02.2024;MAN
118569;Aisle;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html;313890645-330-2;ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;49.9;27.02.2024;WOMAN
155848;End-cap;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html;324597432-800-2;MOCK NECK WOOL AND SILK BLEND KNIT TOP;Wool and silk blend top. High collar and long sleeves.;49.9;27.02.2024;WOMAN
147947;Aisle;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html;311297724-700-97;FAUX SHEARLING PLAID JACKET;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;89.9;27.02.2024;MAN
174171;Front of Store;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html;328332050-700-97;EMBROIDERED FOREST JACKET;Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.;89.9;28.02.2024;MAN
183064;Front of Store;Yes;Clothing;No;7;Zara;https://www.zara.com/us/en/pocket-overshirt-p05070605.html;311282469-505-2;POCKET OVERSHIRT;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.;89.9;28.02.2024;MAN
152563;Front of Store;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html;313890686-731-2;CASHMERE BLEND KNIT SWEATER;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;169.0;28.02.2024;WOMAN
115153;Aisle;No;Clothing;No;4;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;313890650-712-2;ALPACA BLEND OPEN KNIT SWEATER;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;28.02.2024;WOMAN
125938;Aisle;Yes;Clothing;Yes;7;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;28.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;9;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;28.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;28.02.2024;WOMAN
182779;End-cap;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;28.02.2024;WOMAN
155674;Front of Store;No;Clothing;No;1;Zara;https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html;323218942-800-2;METAL BEAD KNIT SWEATER;Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.;49.9;28.02.2024;WOMAN
182866;Aisle;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html;313890656-800-2;KNIT SWEATER WITH BUTTONS;Basic sweater with round neck and long sleeves. Side button details at shoulders.;39.9;28.02.2024;WOMAN
177131;Aisle;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/boucle-textured-vest-p01437303.html;319502128-515-2;BOUCLE TEXTURED VEST;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;69.9;28.02.2024;MAN
128179;End-cap;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html;311287226-472-2;COLOR BLOCK PUFFER JACKET;Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.;89.9;28.02.2024;MAN
152723;Aisle;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html;316683359-818-2;LONGLINE QUILTED JACKET;Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;169.0;28.02.2024;MAN
123824;Aisle;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html;322901350-800-46;WOOL BLEND SUIT JACKET;Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.;169.0;28.02.2024;MAN
166345;Aisle;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html;322929313-802-97;HOODED KNIT CARDIGAN;Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.;69.9;28.02.2024;MAN
199279;Aisle;No;Clothing;No;1;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html;267186163-643-2;HOODED TECHNICAL JACKET;Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.;19.99;28.02.2024;MAN
167981;End-cap;No;Clothing;No;3;Zara;https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html;329706743-401-46;HOUNDSTOOTH SUIT JACKET;Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;139.0;28.02.2024;MAN
146839;Aisle;No;Clothing;No;2;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;321496813-710-2;BOMBER JACKET;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;29.02.2024;MAN
187180;Front of Store;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html;312596416-800-2;HOODED TECHNICAL JACKET;Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;109.0;29.02.2024;MAN
167640;End-cap;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html;311287132-251-2;HOODED TECHNICAL JACKET;Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.;109.0;29.02.2024;MAN
165158;Front of Store;No;Clothing;No;6;Zara;https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html;323675323-700-2;WASHED EFFECT BOMBER JACKET;Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.;109.0;29.02.2024;MAN
111521;Front of Store;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/washed-technical-jacket-p04695300.html;323672371-507-2;WASHED TECHNICAL JACKET;Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.;99.9;29.02.2024;MAN
120228;End-cap;No;Clothing;No;2;Zara;https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html;327116625-505-2;100% FEATHER FILL PUFFER JACKET;Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.;89.9;29.02.2024;MAN
125938;Aisle;Yes;Clothing;Yes;6;Zara;https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html;313890680-450-2;OVERSIZED KNIT SWEATER;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;49.9;29.02.2024;WOMAN
122809;End-cap;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;344575855-982-2;WOOL BLEND KNIT SWEATER;Sweater made with 31% wool. Round neck and long sleeves. Rib trim.;49.9;29.02.2024;WOMAN
181502;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;323175653-803-2;SOFT JEWEL SWEATER;Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.;39.9;01.03.2024;WOMAN
182779;End-cap;Yes;Clothing;Yes;5;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;324814227-400-2;FAUX FUR JEWEL SWEATER;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.;35.9;01.03.2024;WOMAN
133078;Aisle;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html;311302424-409-2;PADDED BOMBER JACKET;Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.;69.9;01.03.2024;MAN
137598;Aisle;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/pocket-jacket-p04297266.html;329158644-605-2;POCKET JACKET;Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.;139.0;01.03.2024;MAN
138779;Front of Store;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html;329300083-705-48;SLIM FIT SUIT JACKET;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;139.0;01.03.2024;MAN
198329;Front of Store;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html;323212374-510-2;MIXED COLLAR JACKET;Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.;109.0;01.03.2024;MAN
110295;End-cap;Yes;Clothing;No;1;Zara;https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html;322547863-811-2;HOODED DENIM JACKET;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;129.0;01.03.2024;MAN
196427;Aisle;Yes;Clothing;No;2;Zara;https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html;320600266-745-2;WAXED EFFECT PLAID JACKET;Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.;169.0;01.03.2024;MAN
110075;Front of Store;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html;320771732-800-2;WOOL BLEND FELT TEXTURE JACKET;Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.;159.0;01.03.2024;MAN
132322;Front of Store;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html;289179723-020-2;PRINTED DENIM OVERSHIRT;Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.;99.00;01.03.2024;MAN
199631;Front of Store;Yes;Clothing;No;5;Zara;https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html;327747299-800-2;STRUCTURED TWILL OVERSHIRT;Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.;89.9;01.03.2024;MAN
182306;Front of Store;No;Clothing;No;7;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;317782501-701-2;COTTON OVERSHIRT;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;89.9;01.03.2024;MAN
194915;Aisle;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html;311282298-099-2;REVERSIBLE PLAID OVERSHIRT;Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;79.9;01.03.2024;MAN
131298;End-cap;Yes;Clothing;No;3;Zara;https://www.zara.com/us/en/plaid-overshirt-p01300100.html;322612356-505-2;PLAID OVERSHIRT;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.;69.9;01.03.2024;MAN
115581;Aisle;No;Clothing;Yes;5;Zara;https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html;336449779-104-1;STRIPED CROP KNIT SWEATER;Long sleeve high collar cropped sweater. Frayed hem.;47.9;01.03.2024;WOMAN
183634;Front of Store;Yes;Clothing;Yes;9;Zara;https://www.zara.com/us/en/basic-knit-sweater-p01509115.html;324593343-043-2;BASIC KNIT SWEATER;Long sleeve round neck sweater. Side vents at hem. Rib trim.;55.00;01.03.2024;WOMAN
115581;Aisle;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html;336449779-104-1;STRIPED CROP KNIT SWEATER;Long sleeve high collar cropped sweater. Frayed hem.;47.9;02.03.2024;WOMAN
183634;Front of Store;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/basic-knit-sweater-p01509115.html;324593343-043-2;BASIC KNIT SWEATER;Long sleeve round neck sweater. Side vents at hem. Rib trim.;55.00;02.03.2024;WOMAN
122484;Aisle;Yes;Clothing;Yes;2;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;319473750-809-1;V-NECK KNIT SWEATER;V-neck sweater with long sleeves. Side vents at hem.;47.9;02.03.2024;WOMAN
183574;Aisle;Yes;Clothing;Yes;4;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;331789902-808-1;FOIL KNIT CROP SWEATER;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;02.03.2024;WOMAN
185307;Front of Store;No;Clothing;Yes;8;Zara;https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html;300250126-401-2;BASIC 100% WOOL SWEATER;Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.;82.00;02.03.2024;WOMAN
168571;Aisle;No;Clothing;No;3;Zara;https://www.zara.com/us/en/pocket-overshirt-p00706621.html;311282631-712-2;POCKET OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.;89.9;02.03.2024;MAN
154224;End-cap;Yes;Clothing;No;4;Zara;https://www.zara.com/us/en/100-linen-overshirt-p04224708.html;329282612-401-2;100% LINEN OVERSHIRT;Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;89.9;02.03.2024;MAN
171061;Aisle;No;Clothing;Yes;7;Zara;https://www.zara.com/us/en/plaid-overshirt-p08281303.html;320026789-714-2;PLAID OVERSHIRT;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;02.03.2024;MAN
119049;Aisle;No;Clothing;Yes;3;Zara;https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html;323216360-406-2;POCKET DENIM OVERSHIRT;Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.;89.9;02.03.2024;MAN
158781;End-cap;Yes;Clothing;Yes;3;Zara;https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html;318209963-800-2;FAUX SUEDE OVERSHIRT;Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.;69.9;02.03.2024;MAN
151438;Aisle;No;Clothing;Yes;1;Zara;https://www.zara.com/us/en/plaid-overshirt-p00794432.html;316727555-700-2;PLAID OVERSHIRT;Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.;69.9;02.03.2024;MAN
152871;End-cap;No;Clothing;Yes;2;Zara;https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html;312571093-710-2;TEXTURED POCKET OVERSHIRT;Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;69.9;02.03.2024;MAN
126806;End-cap;Yes;Clothing;Yes;1;Zara;https://www.zara.com/us/en/pocket-overshirt-p04466468.html;330290387-401-2;POCKET OVERSHIRT;Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.;109.0;02.03.2024;MAN
134104;End-cap;No;Clothing;Yes;4;Zara;https://www.zara.com/us/en/overshirt-p00706623.html;313027279-800-2;OVERSHIRT;Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;02.03.2024;MAN
